customer_no,full_name,phone,email,password_hash,account_iban,currency,balance,card_masked_pan,card_status,tx_type,amount,tx_status,created_at,target_iban,bill_id
CUST-1036,Olena Bondarenko,+380671000036,olena.bondarenko36@example.com,133f8a05107e5442771c85da3dec70050ae5f3273849326b4a4e2ceaab2ef058,UA000010000000000000000000073,UAH,11731.85,**** **** **** 1073,BLOCKED,TRANSFER,3288.07,FAILED,2024-01-05T18:42:00,UA000010000000000000000000121,
CUST-1061,Olena Melnyk,+380671000061,olena.melnyk61@example.com,da3df0f1c138cc7b9e79e218587a605e12b7a9b9ac24e1287da5ed056cf10c22,UA000010000000000000000000124,UAH,98091.48,**** **** **** 1124,ACTIVE,TRANSFER,3329.49,COMPLETED,2024-01-05T18:49:00,UA000010000000000000000000154,
CUST-1018,Dmytro Shevchenko,+380671000018,dmytro.shevchenko18@example.com,b99ddd77e59c96b13b64b3abe1902db4c0a76dabf8622aa6c71f8f5670be6625,UA000010000000000000000000037,UAH,93392.68,**** **** **** 1037,ACTIVE,TRANSFER,9367.02,FAILED,2024-01-05T18:56:00,UA000010000000000000000000068,
CUST-1021,Iryna Bondarenko,+380671000021,iryna.bondarenko21@example.com,2d6b3bb57cb9e22fa36516172ef096b30ae00d08eedc1499c599b6269975521d,UA000010000000000000000000043,USD,12427.44,**** **** **** 1043,ACTIVE,BILL_PAYMENT,13839.16,FAILED,2024-01-05T19:03:00,,BILL-50909
CUST-1075,Andrii Tkachuk,+380671000075,andrii.tkachuk75@example.com,aaa88f12093ddca8064cdb97bf7635d7cd82c94d264121133f79f24e9b645bf1,UA000010000000000000000000152,EUR,89265.93,**** **** **** 1152,BLOCKED,TRANSFER,3485.72,COMPLETED,2024-01-05T19:10:00,UA000010000000000000000000034,
CUST-1013,Maksym Tkachuk,+380671000013,maksym.tkachuk13@example.com,1e53de2a2b4ab888cc24002ef8832d433b21956ab83ddeef989c8224b5c8f9f2,UA000010000000000000000000028,UAH,94218.02,**** **** **** 1028,ACTIVE,TRANSFER,3075.11,FAILED,2024-01-05T19:17:00,UA000010000000000000000000176,
CUST-1053,Dmytro Bondarenko,+380671000053,dmytro.bondarenko53@example.com,f75b853a4521962ca5d349e4ca4cb69dce2dbfef61731cb9d14f1f2f1b6499fe,UA000010000000000000000000108,EUR,48975.1,**** **** **** 1108,ACTIVE,TRANSFER,9102.39,PENDING,2024-01-05T19:24:00,UA000010000000000000000000122,
CUST-1078,Ivan Bondarenko,+380671000078,ivan.bondarenko78@example.com,70dfb731f9ecfb0c9015b28838281e2a3cde900a791c45532154ddb5a95ed31b,UA000010000000000000000000158,USD,88281.49,**** **** **** 1158,ACTIVE,TRANSFER,13172.4,FAILED,2024-01-05T19:31:00,UA000010000000000000000000129,
CUST-1096,Ivan Bondarenko,+380671000096,ivan.bondarenko96@example.com,38ee64c8e2536e41e2543266f6a5216747b24c8b8ada7d5f7cfba8b1e80752fb,UA000010000000000000000000193,USD,86156.5,**** **** **** 1193,BLOCKED,TRANSFER,1443.19,FAILED,2024-01-05T19:38:00,UA000010000000000000000000034,
CUST-1077,Kateryna Koval,+380671000077,kateryna.koval77@example.com,2590d18604c282ff195459db33d0ae2caab98b14d4cbfdfd4dc3ed4923bf31b8,UA000010000000000000000000155,EUR,81011.72,**** **** **** 1155,BLOCKED,TRANSFER,13459.69,FAILED,2024-01-05T19:45:00,UA000010000000000000000000167,
CUST-1055,Sofiia Koval,+380671000055,sofiia.koval55@example.com,d6f7adababfd90706cc787591cdaf547f91d53abcb9008a180d90fc3d4f651e2,UA000010000000000000000000111,EUR,8977.19,**** **** **** 1111,ACTIVE,BILL_PAYMENT,5587.14,PENDING,2024-01-05T19:52:00,,BILL-50916
CUST-1089,Dmytro Koval,+380671000089,dmytro.koval89@example.com,9d57ee06aac896609727855add2cfc3d9c50cd545395974cdee219c91e29fd25,UA000010000000000000000000179,UAH,36727.23,**** **** **** 1179,BLOCKED,BILL_PAYMENT,3480.82,COMPLETED,2024-01-05T19:59:00,,BILL-50917
CUST-1098,Sofiia Shevchenko,+380671000098,sofiia.shevchenko98@example.com,125e175312b42ca54475207f1ad47df9ac421dd758fcc5c2ab19ae31e451cc53,UA000010000000000000000000197,EUR,9037.56,**** **** **** 1197,ACTIVE,BILL_PAYMENT,5290.24,FAILED,2024-01-05T20:06:00,,BILL-50918
CUST-1097,Sofiia Bondarenko,+380671000097,sofiia.bondarenko97@example.com,7f5106053c87018f57187a0a485dedacb2ef37f08f05ab2313f23217a9ee928b,UA000010000000000000000000195,EUR,96050.77,**** **** **** 1195,ACTIVE,TRANSFER,6411.07,COMPLETED,2024-01-05T20:13:00,UA000010000000000000000000123,
CUST-1098,Sofiia Shevchenko,+380671000098,sofiia.shevchenko98@example.com,125e175312b42ca54475207f1ad47df9ac421dd758fcc5c2ab19ae31e451cc53,UA000010000000000000000000197,EUR,9037.56,**** **** **** 1197,ACTIVE,TRANSFER,13655.78,PENDING,2024-01-05T20:20:00,UA000010000000000000000000073,
CUST-1076,Sofiia Koval,+380671000076,sofiia.koval76@example.com,55e315face2c7bcfc4b1d43be3a863e3bbb565ad3dafe30a9dd45b51b190be9d,UA000010000000000000000000154,EUR,52652.93,**** **** **** 1154,BLOCKED,BILL_PAYMENT,3904.18,PENDING,2024-01-05T20:27:00,,BILL-50921
CUST-1090,Sofiia Tkachuk,+380671000090,sofiia.tkachuk90@example.com,a4273f882cab7a89e7fa8e5a1298799b62233ada8a93f880f58bbd87db44d6a3,UA000010000000000000000000182,EUR,29921.53,**** **** **** 1182,ACTIVE,TRANSFER,8690.91,PENDING,2024-01-05T20:34:00,UA000010000000000000000000134,
CUST-1000,Olena Shevchenko,+380671000000,olena.shevchenko0@example.com,cb71cd3f59909532b783257f5f97d0502af258231f9d17cbe762799c0bb4a0f6,UA000010000000000000000000002,UAH,86103.9,**** **** **** 1002,ACTIVE,BILL_PAYMENT,9835.46,FAILED,2024-01-05T20:41:00,,BILL-50923
CUST-1040,Andrii Tkachuk,+380671000040,andrii.tkachuk40@example.com,d88a53cd8ffe65ab18d2c62882479559aa781642ce7a8d340b22fc0a637b0359,UA000010000000000000000000081,EUR,90104.64,**** **** **** 1081,BLOCKED,BILL_PAYMENT,5465.93,PENDING,2024-01-05T20:48:00,,BILL-50924
CUST-1054,Dmytro Tkachenko,+380671000054,dmytro.tkachenko54@example.com,db383db8666c1c7f372e49b801a0405e0dd4193ab772163521b16e78879fa334,UA000010000000000000000000110,UAH,27899.8,**** **** **** 1110,BLOCKED,BILL_PAYMENT,3956.48,FAILED,2024-01-05T20:55:00,,BILL-50925
CUST-1054,Dmytro Tkachenko,+380671000054,dmytro.tkachenko54@example.com,db383db8666c1c7f372e49b801a0405e0dd4193ab772163521b16e78879fa334,UA000010000000000000000000109,USD,44547.39,**** **** **** 1109,BLOCKED,BILL_PAYMENT,9197.62,FAILED,2024-01-05T21:02:00,,BILL-50926
CUST-1050,Andrii Koval,+380671000050,andrii.koval50@example.com,be46e03449534372e45f1abf511f78148625cf11d99f2f550e2f32b3a551dfb6,UA000010000000000000000000102,USD,14200.57,**** **** **** 1102,BLOCKED,TRANSFER,6227.76,FAILED,2024-01-05T21:09:00,UA000010000000000000000000124,
CUST-1022,Olena Melnyk,+380671000022,olena.melnyk22@example.com,d0f82756c4d40d20e1fdbc90cf4da4adff02fe23b355687525880514642f764e,UA000010000000000000000000046,UAH,69062.22,**** **** **** 1046,BLOCKED,BILL_PAYMENT,8408.45,COMPLETED,2024-01-05T21:16:00,,BILL-50928
CUST-1032,Kateryna Koval,+380671000032,kateryna.koval32@example.com,451a8149ebd58dbd064e3337c6de5d4f4bb08cd70bbbd48d62a205bd706b6bb0,UA000010000000000000000000065,UAH,20757.71,**** **** **** 1065,BLOCKED,BILL_PAYMENT,8685.88,FAILED,2024-01-05T21:23:00,,BILL-50929
CUST-1050,Andrii Koval,+380671000050,andrii.koval50@example.com,be46e03449534372e45f1abf511f78148625cf11d99f2f550e2f32b3a551dfb6,UA000010000000000000000000102,USD,14200.57,**** **** **** 1102,BLOCKED,TRANSFER,12832.23,FAILED,2024-01-05T21:30:00,UA000010000000000000000000031,
CUST-1095,Olena Tkachenko,+380671000095,olena.tkachenko95@example.com,b3f20ff60a6e1eda26f8c412e7173c7ee7f5b3a1124b87a38d3deb63274c1a61,UA000010000000000000000000192,EUR,38657.42,**** **** **** 1192,BLOCKED,TRANSFER,6726.59,FAILED,2024-01-05T21:37:00,UA000010000000000000000000042,
CUST-1012,Andrii Shevchenko,+380671000012,andrii.shevchenko12@example.com,fdac810d0c09f25c5ddcee9976ab1f1ae1973dba7c65152d95b0937bc2a6c883,UA000010000000000000000000026,UAH,7783.61,**** **** **** 1026,ACTIVE,TRANSFER,7649.74,COMPLETED,2024-01-05T21:44:00,UA000010000000000000000000141,
CUST-1078,Ivan Bondarenko,+380671000078,ivan.bondarenko78@example.com,70dfb731f9ecfb0c9015b28838281e2a3cde900a791c45532154ddb5a95ed31b,UA000010000000000000000000158,USD,88281.49,**** **** **** 1158,ACTIVE,TRANSFER,2453.03,FAILED,2024-01-05T21:51:00,UA000010000000000000000000002,
CUST-1011,Iryna Bondarenko,+380671000011,iryna.bondarenko11@example.com,8057f787ebd8b4f9d40f53d7fbbfcbdde7067c1a074435b68f525b3de0e2ac2b,UA000010000000000000000000024,EUR,48202.06,**** **** **** 1024,ACTIVE,TRANSFER,7101.45,FAILED,2024-01-05T21:58:00,UA000010000000000000000000112,
CUST-1011,Iryna Bondarenko,+380671000011,iryna.bondarenko11@example.com,8057f787ebd8b4f9d40f53d7fbbfcbdde7067c1a074435b68f525b3de0e2ac2b,UA000010000000000000000000023,EUR,32046.88,**** **** **** 1023,ACTIVE,TRANSFER,3983.23,COMPLETED,2024-01-05T22:05:00,UA000010000000000000000000021,
CUST-1077,Kateryna Koval,+380671000077,kateryna.koval77@example.com,2590d18604c282ff195459db33d0ae2caab98b14d4cbfdfd4dc3ed4923bf31b8,UA000010000000000000000000156,USD,44121.87,**** **** **** 1156,BLOCKED,TRANSFER,10881.2,COMPLETED,2024-01-05T22:12:00,UA000010000000000000000000158,
CUST-1083,Sofiia Bondarenko,+380671000083,sofiia.bondarenko83@example.com,dd76076f40644e9e57f7459bfc37b2ef8b7084bda5a3127c24a62c86dd45eb0b,UA000010000000000000000000168,USD,22938.04,**** **** **** 1168,ACTIVE,BILL_PAYMENT,10688.51,FAILED,2024-01-05T22:19:00,,BILL-50937
CUST-1007,Sofiia Koval,+380671000007,sofiia.koval7@example.com,1526f5e0e31d42fe1c3664ce923ac22ac1333417a90b32043797ac454cd03112,UA000010000000000000000000015,UAH,92710.33,**** **** **** 1015,ACTIVE,TRANSFER,9622.36,COMPLETED,2024-01-05T22:26:00,UA000010000000000000000000003,
CUST-1025,Kateryna Bondarenko,+380671000025,kateryna.bondarenko25@example.com,0028e1c0d2c60966390545414567d33bca9f0165fece6d0109c59a3f29b5fdd0,UA000010000000000000000000052,EUR,1957.3,**** **** **** 1052,ACTIVE,BILL_PAYMENT,2961.46,FAILED,2024-01-05T22:33:00,,BILL-50939
CUST-1065,Ivan Tkachuk,+380671000065,ivan.tkachuk65@example.com,3c62426f46ebb414ff53540c6f1af32639c28b434126ae98b9f1651dd5e4fd4a,UA000010000000000000000000131,USD,83656.18,**** **** **** 1131,BLOCKED,TRANSFER,9247.09,FAILED,2024-01-05T22:40:00,UA000010000000000000000000010,
CUST-1046,Sofiia Bondarenko,+380671000046,sofiia.bondarenko46@example.com,3f1b954c84d8216e09ae793664571dedb1e1bcc9a2bfdc2b6dc58db9a24fa7de,UA000010000000000000000000093,EUR,31731.53,**** **** **** 1093,ACTIVE,TRANSFER,9842.54,PENDING,2024-01-05T22:47:00,UA000010000000000000000000023,
CUST-1035,Andrii Tkachuk,+380671000035,andrii.tkachuk35@example.com,5a66c7ba1398dd71c92a77cc7647c4183e6bf97b227e441bb2674a319b184e63,UA000010000000000000000000071,UAH,12418.83,**** **** **** 1071,BLOCKED,BILL_PAYMENT,5329.26,COMPLETED,2024-01-05T22:54:00,,BILL-50942
CUST-1051,Sofiia Tkachuk,+380671000051,sofiia.tkachuk51@example.com,cc35e4b303c84633f2e64c1fe30a9c2f9e0f1dcdd53d1a748451b83164db475a,UA000010000000000000000000104,USD,61652.58,**** **** **** 1104,BLOCKED,TRANSFER,7790.25,FAILED,2024-01-05T23:01:00,UA000010000000000000000000181,
CUST-1008,Ivan Bondarenko,+380671000008,ivan.bondarenko8@example.com,c8fea5b0b76dc690feaf5544749f99b40e78e2a37c0e867a086696509416302a,UA000010000000000000000000018,UAH,38518.34,**** **** **** 1018,BLOCKED,TRANSFER,8266.41,FAILED,2024-01-05T23:08:00,UA000010000000000000000000144,
CUST-1074,Olena Tkachuk,+380671000074,olena.tkachuk74@example.com,efacf97ed63d8d618e5c1f03e2fbd3656ed4c97ba04abf6db791534b425641c2,UA000010000000000000000000150,UAH,85107.99,**** **** **** 1150,BLOCKED,BILL_PAYMENT,5244.75,COMPLETED,2024-01-05T23:15:00,,BILL-50945
CUST-1028,Sofiia Tkachenko,+380671000028,sofiia.tkachenko28@example.com,034a0cdf079dfa3ca924e07e3c509bbf50768d1949b021c0ea0030cff80ba4d1,UA000010000000000000000000058,EUR,11176.57,**** **** **** 1058,BLOCKED,TRANSFER,6848.65,COMPLETED,2024-01-05T23:22:00,UA000010000000000000000000148,
CUST-1000,Olena Shevchenko,+380671000000,olena.shevchenko0@example.com,cb71cd3f59909532b783257f5f97d0502af258231f9d17cbe762799c0bb4a0f6,UA000010000000000000000000002,UAH,86103.9,**** **** **** 1002,ACTIVE,BILL_PAYMENT,2666.77,FAILED,2024-01-05T23:29:00,,BILL-50947
CUST-1013,Maksym Tkachuk,+380671000013,maksym.tkachuk13@example.com,1e53de2a2b4ab888cc24002ef8832d433b21956ab83ddeef989c8224b5c8f9f2,UA000010000000000000000000028,UAH,94218.02,**** **** **** 1028,ACTIVE,TRANSFER,7572.38,COMPLETED,2024-01-05T23:36:00,UA000010000000000000000000030,
CUST-1065,Ivan Tkachuk,+380671000065,ivan.tkachuk65@example.com,3c62426f46ebb414ff53540c6f1af32639c28b434126ae98b9f1651dd5e4fd4a,UA000010000000000000000000132,UAH,75153.4,**** **** **** 1132,ACTIVE,BILL_PAYMENT,13147.89,FAILED,2024-01-05T23:43:00,,BILL-50949
CUST-1032,Kateryna Koval,+380671000032,kateryna.koval32@example.com,451a8149ebd58dbd064e3337c6de5d4f4bb08cd70bbbd48d62a205bd706b6bb0,UA000010000000000000000000065,UAH,20757.71,**** **** **** 1065,BLOCKED,BILL_PAYMENT,14492.53,FAILED,2024-01-05T23:50:00,,BILL-50950
CUST-1061,Olena Melnyk,+380671000061,olena.melnyk61@example.com,da3df0f1c138cc7b9e79e218587a605e12b7a9b9ac24e1287da5ed056cf10c22,UA000010000000000000000000124,UAH,98091.48,**** **** **** 1124,ACTIVE,TRANSFER,11374.23,COMPLETED,2024-01-05T23:57:00,UA000010000000000000000000175,
CUST-1058,Maksym Tkachuk,+380671000058,maksym.tkachuk58@example.com,daa7c4bc3f1506b52b2bcc7864db9a96aee3ec1a8a68b29c5db60de1f8a6918b,UA000010000000000000000000118,USD,30562.65,**** **** **** 1118,BLOCKED,TRANSFER,7255.45,COMPLETED,2024-01-06T00:04:00,UA000010000000000000000000018,
CUST-1048,Iryna Melnyk,+380671000048,iryna.melnyk48@example.com,ffe4daf45af0e803fbe1fba2de5c7f7644f30b71ddb082100779d7884e0291c2,UA000010000000000000000000098,USD,25154.46,**** **** **** 1098,ACTIVE,TRANSFER,10169.85,PENDING,2024-01-06T00:11:00,UA000010000000000000000000081,
CUST-1052,Andrii Tkachuk,+380671000052,andrii.tkachuk52@example.com,f511f615cd867553edd2fc66f4dc34441851f699cc1457f767c5ec0bad8cd250,UA000010000000000000000000106,EUR,86288.0,**** **** **** 1106,BLOCKED,BILL_PAYMENT,7771.74,PENDING,2024-01-06T00:18:00,,BILL-50954
CUST-1089,Dmytro Koval,+380671000089,dmytro.koval89@example.com,9d57ee06aac896609727855add2cfc3d9c50cd545395974cdee219c91e29fd25,UA000010000000000000000000180,UAH,71093.83,**** **** **** 1180,ACTIVE,BILL_PAYMENT,3761.45,PENDING,2024-01-06T00:25:00,,BILL-50955
CUST-1051,Sofiia Tkachuk,+380671000051,sofiia.tkachuk51@example.com,cc35e4b303c84633f2e64c1fe30a9c2f9e0f1dcdd53d1a748451b83164db475a,UA000010000000000000000000103,EUR,53582.06,**** **** **** 1103,BLOCKED,BILL_PAYMENT,1186.63,PENDING,2024-01-06T00:32:00,,BILL-50956
CUST-1060,Dmytro Bondarenko,+380671000060,dmytro.bondarenko60@example.com,598ed9422e3d9c328f48cafc2c66a66a3d393b64290f7741d60e6e22c03ca031,UA000010000000000000000000122,EUR,68235.05,**** **** **** 1122,BLOCKED,BILL_PAYMENT,5335.39,FAILED,2024-01-06T00:39:00,,BILL-50957
CUST-1034,Sofiia Tkachuk,+380671000034,sofiia.tkachuk34@example.com,94cd5db06baf087fd56c0042adc1deb162d271acfb8b3eb0277069517998d489,UA000010000000000000000000069,USD,35763.47,**** **** **** 1069,BLOCKED,TRANSFER,14209.42,FAILED,2024-01-06T00:46:00,UA000010000000000000000000049,
CUST-1063,Iryna Bondarenko,+380671000063,iryna.bondarenko63@example.com,7e251ea07d59cd5fc9d7d1dc4225104e474b93d6c6881797dfbfa010774d4acb,UA000010000000000000000000128,USD,33407.91,**** **** **** 1128,BLOCKED,TRANSFER,3561.18,PENDING,2024-01-06T00:53:00,UA000010000000000000000000068,
CUST-1026,Sofiia Tkachuk,+380671000026,sofiia.tkachuk26@example.com,45e17065ddc6fb3a682f7732df5804652952dbe1f5ca5377a661515a8fcf66be,UA000010000000000000000000053,EUR,90488.93,**** **** **** 1053,ACTIVE,TRANSFER,3081.36,PENDING,2024-01-06T01:00:00,UA000010000000000000000000159,
CUST-1045,Andrii Shevchenko,+380671000045,andrii.shevchenko45@example.com,64bf83fcf172a284e3db6b4cc76bb175184ee9dd57e77f0421e3e401ea3858e0,UA000010000000000000000000092,UAH,82023.92,**** **** **** 1092,ACTIVE,TRANSFER,11695.13,PENDING,2024-01-06T01:07:00,UA000010000000000000000000021,
CUST-1086,Maksym Koval,+380671000086,maksym.koval86@example.com,3c0c8e2f0527574ed275f4fc831af606b283370490f9c39c7389fb5d16dd6ac8,UA000010000000000000000000174,EUR,20065.85,**** **** **** 1174,ACTIVE,BILL_PAYMENT,9226.71,FAILED,2024-01-06T01:14:00,,BILL-50962
CUST-1005,Dmytro Shevchenko,+380671000005,dmytro.shevchenko5@example.com,0eeac8171768d0cdef3a20fee6db4362d019c91e10662a6b55186336e1a42778,UA000010000000000000000000011,EUR,45412.74,**** **** **** 1011,BLOCKED,BILL_PAYMENT,5599.39,COMPLETED,2024-01-06T01:21:00,,BILL-50963
CUST-1063,Iryna Bondarenko,+380671000063,iryna.bondarenko63@example.com,7e251ea07d59cd5fc9d7d1dc4225104e474b93d6c6881797dfbfa010774d4acb,UA000010000000000000000000127,USD,18991.17,**** **** **** 1127,BLOCKED,BILL_PAYMENT,7387.54,FAILED,2024-01-06T01:28:00,,BILL-50964
CUST-1035,Andrii Tkachuk,+380671000035,andrii.tkachuk35@example.com,5a66c7ba1398dd71c92a77cc7647c4183e6bf97b227e441bb2674a319b184e63,UA000010000000000000000000072,UAH,58478.38,**** **** **** 1072,BLOCKED,BILL_PAYMENT,3370.29,FAILED,2024-01-06T01:35:00,,BILL-50965
CUST-1016,Sofiia Tkachenko,+380671000016,sofiia.tkachenko16@example.com,f0c28ba3fd9e0dcdcd0470acfcb98cc5a58d7d93422dbbefb930455ef714c87d,UA000010000000000000000000033,EUR,64904.58,**** **** **** 1033,BLOCKED,TRANSFER,7909.74,COMPLETED,2024-01-06T01:42:00,UA000010000000000000000000123,
CUST-1069,Andrii Melnyk,+380671000069,andrii.melnyk69@example.com,667d45d6d55c4fe6a7239bb554854e3b8fc0b392abea73864e91104bb1b4581d,UA000010000000000000000000139,UAH,60983.38,**** **** **** 1139,ACTIVE,TRANSFER,7562.0,COMPLETED,2024-01-06T01:49:00,UA000010000000000000000000176,
CUST-1099,Olena Tkachuk,+380671000099,olena.tkachuk99@example.com,ab2f50fe825bc3a9a8b649f173af23be3a052db9b410fcb0127e50ae9c356ba7,UA000010000000000000000000199,UAH,41443.24,**** **** **** 1199,BLOCKED,TRANSFER,6885.08,PENDING,2024-01-06T01:56:00,UA000010000000000000000000179,
CUST-1066,Olena Tkachuk,+380671000066,olena.tkachuk66@example.com,06599c96e52ff54f21e65cec89df4b96ce519704136d6f7246a56be613eed8fb,UA000010000000000000000000133,USD,23197.99,**** **** **** 1133,ACTIVE,BILL_PAYMENT,4768.99,PENDING,2024-01-06T02:03:00,,BILL-50969
CUST-1001,Andrii Koval,+380671000001,andrii.koval1@example.com,e6c3da5b206634d7f3f3586d747ffdb36b5c675757b380c6a5fe5c570c714349,UA000010000000000000000000004,UAH,54384.16,**** **** **** 1004,BLOCKED,TRANSFER,5722.45,PENDING,2024-01-06T02:10:00,UA000010000000000000000000084,
CUST-1046,Sofiia Bondarenko,+380671000046,sofiia.bondarenko46@example.com,3f1b954c84d8216e09ae793664571dedb1e1bcc9a2bfdc2b6dc58db9a24fa7de,UA000010000000000000000000093,EUR,31731.53,**** **** **** 1093,ACTIVE,BILL_PAYMENT,2847.93,COMPLETED,2024-01-06T02:17:00,,BILL-50971
CUST-1030,Olena Melnyk,+380671000030,olena.melnyk30@example.com,85fcbe6bf830f23209ea6a932921e8da31a653a24a20cb84e75c4997e505690b,UA000010000000000000000000061,USD,3453.85,**** **** **** 1061,BLOCKED,BILL_PAYMENT,7096.61,FAILED,2024-01-06T02:24:00,,BILL-50972
CUST-1043,Sofiia Shevchenko,+380671000043,sofiia.shevchenko43@example.com,db9aa0719dbf5cac40e44b268042014e9bc28b4134df9051a35f8c64f6603b6f,UA000010000000000000000000088,USD,21808.09,**** **** **** 1088,BLOCKED,BILL_PAYMENT,2799.51,COMPLETED,2024-01-06T02:31:00,,BILL-50973
CUST-1026,Sofiia Tkachuk,+380671000026,sofiia.tkachuk26@example.com,45e17065ddc6fb3a682f7732df5804652952dbe1f5ca5377a661515a8fcf66be,UA000010000000000000000000054,USD,58668.45,**** **** **** 1054,ACTIVE,BILL_PAYMENT,10525.65,COMPLETED,2024-01-06T02:38:00,,BILL-50974
CUST-1046,Sofiia Bondarenko,+380671000046,sofiia.bondarenko46@example.com,3f1b954c84d8216e09ae793664571dedb1e1bcc9a2bfdc2b6dc58db9a24fa7de,UA000010000000000000000000094,UAH,3418.11,**** **** **** 1094,ACTIVE,BILL_PAYMENT,4230.46,PENDING,2024-01-06T02:45:00,,BILL-50975
CUST-1073,Maksym Bondarenko,+380671000073,maksym.bondarenko73@example.com,25ac9b17f8113ceda4e3b18b639ac0c5821fa6cf61e31a4b2cafec4573b89522,UA000010000000000000000000147,EUR,78480.9,**** **** **** 1147,BLOCKED,TRANSFER,14690.12,FAILED,2024-01-06T02:52:00,UA000010000000000000000000059,
CUST-1012,Andrii Shevchenko,+380671000012,andrii.shevchenko12@example.com,fdac810d0c09f25c5ddcee9976ab1f1ae1973dba7c65152d95b0937bc2a6c883,UA000010000000000000000000026,UAH,7783.61,**** **** **** 1026,ACTIVE,BILL_PAYMENT,12071.11,FAILED,2024-01-06T02:59:00,,BILL-50977
CUST-1055,Sofiia Koval,+380671000055,sofiia.koval55@example.com,d6f7adababfd90706cc787591cdaf547f91d53abcb9008a180d90fc3d4f651e2,UA000010000000000000000000111,EUR,8977.19,**** **** **** 1111,ACTIVE,BILL_PAYMENT,2981.15,FAILED,2024-01-06T03:06:00,,BILL-50978
CUST-1019,Kateryna Tkachenko,+380671000019,kateryna.tkachenko19@example.com,871431053023291d24b403f1f9d761c6f01b3050a0a83cd9d9759a970f8d4d92,UA000010000000000000000000039,USD,83540.75,**** **** **** 1039,BLOCKED,BILL_PAYMENT,12094.74,PENDING,2024-01-06T03:13:00,,BILL-50979
CUST-1053,Dmytro Bondarenko,+380671000053,dmytro.bondarenko53@example.com,f75b853a4521962ca5d349e4ca4cb69dce2dbfef61731cb9d14f1f2f1b6499fe,UA000010000000000000000000108,EUR,48975.1,**** **** **** 1108,ACTIVE,BILL_PAYMENT,2060.35,FAILED,2024-01-06T03:20:00,,BILL-50980
CUST-1066,Olena Tkachuk,+380671000066,olena.tkachuk66@example.com,06599c96e52ff54f21e65cec89df4b96ce519704136d6f7246a56be613eed8fb,UA000010000000000000000000133,USD,23197.99,**** **** **** 1133,ACTIVE,BILL_PAYMENT,11790.73,COMPLETED,2024-01-06T03:27:00,,BILL-50981
CUST-1032,Kateryna Koval,+380671000032,kateryna.koval32@example.com,451a8149ebd58dbd064e3337c6de5d4f4bb08cd70bbbd48d62a205bd706b6bb0,UA000010000000000000000000065,UAH,20757.71,**** **** **** 1065,BLOCKED,TRANSFER,6006.11,FAILED,2024-01-06T03:34:00,UA000010000000000000000000042,
CUST-1007,Sofiia Koval,+380671000007,sofiia.koval7@example.com,1526f5e0e31d42fe1c3664ce923ac22ac1333417a90b32043797ac454cd03112,UA000010000000000000000000016,UAH,41234.99,**** **** **** 1016,BLOCKED,TRANSFER,12216.58,COMPLETED,2024-01-06T03:41:00,UA000010000000000000000000162,
CUST-1012,Andrii Shevchenko,+380671000012,andrii.shevchenko12@example.com,fdac810d0c09f25c5ddcee9976ab1f1ae1973dba7c65152d95b0937bc2a6c883,UA000010000000000000000000025,UAH,96117.11,**** **** **** 1025,ACTIVE,BILL_PAYMENT,11181.67,COMPLETED,2024-01-06T03:48:00,,BILL-50984
